,visitNumber,visitId,visitStartTime,date,totals,trafficSource,device,geoNetwork,customDimensions,site,fullVisitorId,time,socialEngagementType
10,1,1501647435,1501647435,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Macintosh', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'verizon.net', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://163.com/sit/amet/nunc/viverra/dapibus/nulla.html?vestibulum=libero&quam=quis&sapien=orci&varius=nullam&ut=molestie&blandit=nibh&non=in&interdum=lectus&in=pellentesque&ante=at&vestibulum=nulla&ante=suspendisse&ipsum=potenti&primis=cras&in=in&faucibus=purus&orci=eu&luctus=magna&et=vulputate&ultrices=luctus&posuere=cum&cubilia=sociis&curae=natoque&duis=penatibus&faucibus=et&accumsan=magnis&odio=dis,4.90E+17,0:05:38,Not Socially Engaged
11,5,1501632995,1501632995,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Android', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Asia', 'subContinent': 'Eastern Asia', 'country': 'Japan', 'region': 'Tokyo', 'metro': 'JP_KANTO', 'city': 'Minato', 'cityId': 'not available in demo dataset', 'networkDomain': 'spmode.ne.jp', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'APAC'}]",http://paypal.com/aenean/auctor.jpg?vestibulum=aliquam&ante=augue&ipsum=quam&primis=sollicitudin&in=vitae&faucibus=consectetuer&orci=eget&luctus=rutrum&et=at&ultrices=lorem&posuere=integer&cubilia=tincidunt&curae=ante&duis=vel&faucibus=ipsum&accumsan=praesent&odio=blandit&curabitur=lacinia&convallis=erat&duis=vestibulum&consequat=sed&dui=magna&nec=at&nisi=nunc&volutpat=commodo&eleifend=placerat&donec=praesent&ut=blandit&dolor=nam&morbi=nulla&vel=integer&lectus=pede&in=justo&quam=lacinia&fringilla=eget&rhoncus=tincidunt&mauris=eget&enim=tempus&leo=vel&rhoncus=pede&sed=morbi&vestibulum=porttitor&sit=lorem&amet=id&cursus=ligula&id=suspendisse&turpis=ornare&integer=consequat&aliquet=lectus&massa=in&id=est&lobortis=risus&convallis=auctor&tortor=sed&risus=tristique&dapibus=in&augue=tempus,1.11E+18,0:20:07,Not Socially Engaged
12,2,1501603594,1501603594,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'sessionQualityDim': '1'}","{'referralPath': '/', 'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Macintosh', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",https://ftc.gov/nulla/quisque/arcu/libero/rutrum/ac/lobortis.aspx?cursus=donec&urna=quis&ut=orci&tellus=eget&nulla=orci&ut=vehicula&erat=condimentum&id=curabitur&mauris=in&vulputate=libero&elementum=ut&nullam=massa&varius=volutpat&nulla=convallis&facilisi=morbi&cras=odio&non=odio&velit=elementum&nec=eu&nisi=interdum&vulputate=eu&nonummy=tincidunt&maecenas=in&tincidunt=leo&lacus=maecenas&at=pulvinar&velit=lobortis&vivamus=est&vel=phasellus&nulla=sit&eget=amet&eros=erat&elementum=nulla&pellentesque=tempus&quisque=vivamus&porta=in&volutpat=felis&erat=eu&quisque=sapien&erat=cursus&eros=vestibulum&viverra=proin&eget=eu&congue=mi&eget=nulla&semper=ac&rutrum=enim&nulla=in&nunc=tempor&purus=turpis&phasellus=nec&in=euismod&felis=scelerisque&donec=quam&semper=turpis&sapien=adipiscing&a=lorem&libero=vitae&nam=mattis&dui=nibh&proin=ligula&leo=nec&odio=sem&porttitor=duis&id=aliquam&consequat=convallis&in=nunc&consequat=proin&ut=at&nulla=turpis&sed=a&accumsan=pede&felis=posuere&ut=nonummy&at=integer&dolor=non&quis=velit&odio=donec&consequat=diam&varius=neque&integer=vestibulum&ac=eget&leo=vulputate&pellentesque=ut&ultrices=ultrices&mattis=vel&odio=augue&donec=vestibulum&vitae=ante&nisi=ipsum&nam=primis&ultrices=in&libero=faucibus&non=orci&mattis=luctus&pulvinar=et&nulla=ultrices,5.49E+18,0:13:43,Not Socially Engaged
13,7,1501635310,1501635310,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Safari', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'iOS', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'tablet'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': 'stanford.edu', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://constantcontact.com/integer/tincidunt.jsp?justo=mauris&in=viverra&blandit=diam&ultrices=vitae&enim=quam&lorem=suspendisse&ipsum=potenti&dolor=nullam&sit=porttitor&amet=lacus,5.32E+18,0:04:17,Not Socially Engaged
14,2,1501594105,1501594105,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Android', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'not available in demo dataset', 'metro': 'not available in demo dataset', 'city': 'not available in demo dataset', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://sohu.com/sed.jsp?et=cursus&eros=id&vestibulum=turpis&ac=integer&est=aliquet&lacinia=massa&nisi=id&venenatis=lobortis&tristique=convallis&fusce=tortor&congue=risus&diam=dapibus&id=augue&ornare=vel,9.56E+17,0:20:33,Not Socially Engaged
15,3,1501638744,1501638744,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Android', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Asia', 'subContinent': 'Southern Asia', 'country': 'India', 'region': 'Karnataka', 'metro': '(not set)', 'city': 'Bengaluru', 'cityId': 'not available in demo dataset', 'networkDomain': 'unknown.unknown', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'APAC'}]",https://artisteer.com/congue/etiam/justo/etiam/pretium/iaculis.aspx?integer=integer&tincidunt=ac&ante=leo&vel=pellentesque&ipsum=ultrices&praesent=mattis&blandit=odio&lacinia=donec&erat=vitae&vestibulum=nisi&sed=nam&magna=ultrices&at=libero&nunc=non&commodo=mattis&placerat=pulvinar&praesent=nulla&blandit=pede&nam=ullamcorper&nulla=augue&integer=a&pede=suscipit&justo=nulla&lacinia=elit&eget=ac&tincidunt=nulla&eget=sed&tempus=vel&vel=enim&pede=sit&morbi=amet&porttitor=nunc&lorem=viverra&id=dapibus&ligula=nulla&suspendisse=suscipit&ornare=ligula&consequat=in&lectus=lacus&in=curabitur&est=at&risus=ipsum&auctor=ac&sed=tellus&tristique=semper&in=interdum&tempus=mauris&sit=ullamcorper&amet=purus&sem=sit&fusce=amet&consequat=nulla&nulla=quisque&nisl=arcu&nunc=libero&nisl=rutrum&duis=ac&bibendum=lobortis&felis=vel&sed=dapibus&interdum=at&venenatis=diam&turpis=nam&enim=tristique&blandit=tortor&mi=eu,3.24E+18,0:05:41,Not Socially Engaged
16,1,1501631896,1501631896,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Chrome OS', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'Texas', 'metro': 'Austin TX', 'city': 'Austin', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",https://skyrock.com/mattis/nibh/ligula/nec/sem.jsp?nullam=ante&molestie=vel&nibh=ipsum&in=praesent&lectus=blandit&pellentesque=lacinia&at=erat&nulla=vestibulum&suspendisse=sed&potenti=magna&cras=at&in=nunc&purus=commodo&eu=placerat&magna=praesent&vulputate=blandit&luctus=nam&cum=nulla&sociis=integer&natoque=pede&penatibus=justo&et=lacinia&magnis=eget&dis=tincidunt&parturient=eget&montes=tempus&nascetur=vel&ridiculus=pede&mus=morbi&vivamus=porttitor&vestibulum=lorem&sagittis=id&sapien=ligula&cum=suspendisse&sociis=ornare&natoque=consequat&penatibus=lectus&et=in&magnis=est&dis=risus&parturient=auctor&montes=sed&nascetur=tristique&ridiculus=in&mus=tempus&etiam=sit&vel=amet&augue=sem&vestibulum=fusce&rutrum=consequat&rutrum=nulla&neque=nisl&aenean=nunc&auctor=nisl&gravida=duis&sem=bibendum&praesent=felis&id=sed&massa=interdum&id=venenatis&nisl=turpis&venenatis=enim&lacinia=blandit&aenean=mi&sit=in&amet=porttitor&justo=pede&morbi=justo&ut=eu&odio=massa&cras=donec,5.88E+17,0:17:05,Not Socially Engaged
17,1,1501616423,1501616423,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Linux', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'Massachusetts', 'metro': 'Boston MA-Manchester NH', 'city': 'Cambridge', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",https://comsenz.com/metus/vitae/ipsum/aliquam/non.jpg?luctus=urna&tincidunt=pretium&nulla=nisl&mollis=ut&molestie=volutpat&lorem=sapien&quisque=arcu&ut=sed&erat=augue&curabitur=aliquam&gravida=erat&nisi=volutpat&at=in&nibh=congue&in=etiam&hac=justo&habitasse=etiam&platea=pretium&dictumst=iaculis&aliquam=justo&augue=in&quam=hac&sollicitudin=habitasse&vitae=platea&consectetuer=dictumst&eget=etiam&rutrum=faucibus&at=cursus&lorem=urna&integer=ut&tincidunt=tellus&ante=nulla&vel=ut&ipsum=erat&praesent=id&blandit=mauris&lacinia=vulputate&erat=elementum&vestibulum=nullam&sed=varius&magna=nulla&at=facilisi&nunc=cras&commodo=non&placerat=velit&praesent=nec&blandit=nisi&nam=vulputate&nulla=nonummy&integer=maecenas&pede=tincidunt&justo=lacus&lacinia=at&eget=velit&tincidunt=vivamus&eget=vel&tempus=nulla&vel=eget&pede=eros&morbi=elementum&porttitor=pellentesque&lorem=quisque&id=porta&ligula=volutpat&suspendisse=erat&ornare=quisque&consequat=erat&lectus=eros&in=viverra&est=eget&risus=congue&auctor=eget&sed=semper&tristique=rutrum&in=nulla&tempus=nunc&sit=purus&amet=phasellus&sem=in&fusce=felis&consequat=donec&nulla=semper&nisl=sapien&nunc=a&nisl=libero&duis=nam&bibendum=dui&felis=proin&sed=leo&interdum=odio&venenatis=porttitor&turpis=id,2.85E+18,0:01:57,Not Socially Engaged
18,1,1501642269,1501642269,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Android', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'California', 'metro': 'Los Angeles CA', 'city': 'Los Angeles', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://yale.edu/quis/libero.aspx?justo=in&in=felis&hac=donec&habitasse=semper&platea=sapien&dictumst=a&etiam=libero&faucibus=nam&cursus=dui&urna=proin&ut=leo&tellus=odio&nulla=porttitor&ut=id&erat=consequat&id=in&mauris=consequat&vulputate=ut&elementum=nulla,3.49E+18,0:20:35,Not Socially Engaged
19,2,1501650737,1501650737,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}, 'isTrueDirect': True}","{'browser': 'Safari', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'iOS', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': True, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'mobile'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'California', 'metro': 'San Francisco-Oakland-San Jose CA', 'city': 'San Francisco', 'cityId': 'not available in demo dataset', 'networkDomain': '(not set)', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",http://businesswire.com/eu/est/congue/elementum/in/hac.aspx?duis=metus&mattis=sapien&egestas=ut&metus=nunc&aenean=vestibulum&fermentum=ante&donec=ipsum&ut=primis&mauris=in&eget=faucibus&massa=orci&tempor=luctus&convallis=et&nulla=ultrices&neque=posuere&libero=cubilia&convallis=curae&eget=mauris&eleifend=viverra&luctus=diam&ultricies=vitae&eu=quam&nibh=suspendisse&quisque=potenti&id=nullam&justo=porttitor&sit=lacus&amet=at&sapien=turpis&dignissim=donec&vestibulum=posuere&vestibulum=metus&ante=vitae&ipsum=ipsum&primis=aliquam&in=non&faucibus=mauris&orci=morbi&luctus=non&et=lectus&ultrices=aliquam&posuere=sit&cubilia=amet&curae=diam&nulla=in&dapibus=magna&dolor=bibendum&vel=imperdiet&est=nullam&donec=orci&odio=pede&justo=venenatis&sollicitudin=non&ut=sodales&suscipit=sed&a=tincidunt&feugiat=eu&et=felis&eros=fusce&vestibulum=posuere&ac=felis&est=sed&lacinia=lacus&nisi=morbi&venenatis=sem&tristique=mauris&fusce=laoreet&congue=ut&diam=rhoncus&id=aliquet&ornare=pulvinar&imperdiet=sed&sapien=nisl&urna=nunc&pretium=rhoncus&nisl=dui&ut=vel&volutpat=sem&sapien=sed&arcu=sagittis&sed=nam&augue=congue&aliquam=risus,9.12E+18,0:17:14,Not Socially Engaged
20,1,1501650420,1501650420,20170801,"{'visits': '1', 'hits': '1', 'pageviews': '1', 'bounces': '1', 'newVisits': '1', 'sessionQualityDim': '1'}","{'campaign': '(not set)', 'source': '(direct)', 'medium': '(none)', 'adwordsClickInfo': {'criteriaParameters': 'not available in demo dataset'}}","{'browser': 'Chrome', 'browserVersion': 'not available in demo dataset', 'browserSize': 'not available in demo dataset', 'operatingSystem': 'Windows', 'operatingSystemVersion': 'not available in demo dataset', 'isMobile': False, 'mobileDeviceBranding': 'not available in demo dataset', 'mobileDeviceModel': 'not available in demo dataset', 'mobileInputSelector': 'not available in demo dataset', 'mobileDeviceInfo': 'not available in demo dataset', 'mobileDeviceMarketingName': 'not available in demo dataset', 'flashVersion': 'not available in demo dataset', 'language': 'not available in demo dataset', 'screenColors': 'not available in demo dataset', 'screenResolution': 'not available in demo dataset', 'deviceCategory': 'desktop'}","{'continent': 'Americas', 'subContinent': 'Northern America', 'country': 'United States', 'region': 'Washington', 'metro': 'Seattle-Tacoma WA', 'city': 'Redmond', 'cityId': 'not available in demo dataset', 'networkDomain': 'unknown.unknown', 'latitude': 'not available in demo dataset', 'longitude': 'not available in demo dataset', 'networkLocation': 'not available in demo dataset'}","[{'index': '4', 'value': 'North America'}]",https://reverbnation.com/ridiculus/mus/vivamus/vestibulum/sagittis/sapien/cum.jsp?eleifend=congue&quam=eget&a=semper&odio=rutrum&in=nulla&hac=nunc&habitasse=purus&platea=phasellus&dictumst=in&maecenas=felis&ut=donec&massa=semper&quis=sapien&augue=a&luctus=libero&tincidunt=nam&nulla=dui&mollis=proin&molestie=leo&lorem=odio&quisque=porttitor&ut=id&erat=consequat&curabitur=in&gravida=consequat&nisi=ut&at=nulla&nibh=sed&in=accumsan&hac=felis&habitasse=ut&platea=at&dictumst=dolor&aliquam=quis&augue=odio&quam=consequat&sollicitudin=varius&vitae=integer&consectetuer=ac&eget=leo&rutrum=pellentesque&at=ultrices&lorem=mattis&integer=odio&tincidunt=donec&ante=vitae&vel=nisi&ipsum=nam&praesent=ultrices&blandit=libero&lacinia=non&erat=mattis&vestibulum=pulvinar&sed=nulla&magna=pede&at=ullamcorper&nunc=augue&commodo=a&placerat=suscipit&praesent=nulla,1.35E+18,0:03:18,Not Socially Engaged
